product_name,categories_en,categories_tags,proteins_100g,sugars_100g,fat_100g,fiber_100g,energy_100g,ingredients_text,Primary_Category
Brownies Chocolate Fudge Brownie Flavor,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Chocolate cakes,Brownies","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:chocolate-cakes,en:brownies",8.0,24.0,12.0,24.0,1172.0,"Chicory Root Extract, Erythritol, Wheat Flour Bleached, Dutch Cocoa, Vegetable Glycerin, Canola Oil, Sugar, Sugarcane Fiber, Palm Kernel and Palm Oil, Polydextrose, Sorbitol, Calcium Caseinate, Whey Protein Concentrate, Cocoa, Leavening, Natural Flavor, Egg White, Salt, Soy Lecithin, Milk Powder, Stevia Leaf Extract",Cookies & Biscuits
"Betty crocker, hot chocolate cupcake mix","Snacks,Sweet snacks,Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Baking Mixes,Cake mixes","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes",3.03,57.58,3.03,3.0,1523.0,"Sugar, enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), marshmallow bits (dextrose, sugar, wheat flour, partially hydrogenated cottonseed and/or soybean oil, artificial color, natural and artificial flavor, cellulose gum), dextrose, corn syrup, cocoa processed with alkali, modified corn starch. contains 2% or less of: corn starch, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), partially hydrogenated soybean and/or cottonseed oil, egg white, nonfat milk, salt, locust bean gum, distilled monoglycerides, propylene glycol mono and diesters of fatty acids, calcium acetate, dicalcium phosphate, sodium stearoyl lactylate, cream of tartar, gelatin, xanthan gum, cellulose gum, artificial flavor, sodium lauryl sulfate (a whipping aid).",Cookies & Biscuits
Mott's Berry Flavored Fruit Snacks 10 Count,Snacks,en:snacks,0.0,39.13,0.0,0.0,1456.0,"Corn syrup, sugar, modified corn starch, pear juice concentrate, apple juice concentrate, sweet potato juice concentrate. contains 2% or less of: citric acid, vitamin c (ascorbic acid), fruit pectin, sodium citrate, malic acid, dextrose, vegetable and fruit juice added for color, sunflower oilÃ¢â‚¬ , natural flavor, carnauba wax.Ã¢â‚¬ adds a trivial amount of fat",Fruit Snacks
Mott's Assorted Fruit Flavored Snacks 10 Count,"Snacks,Sweet snacks,Confectioneries,Candies,Gummi candies","en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:gummi-candies",0.0,38.5,0.0,,1290.0,"Corn Syrup, Sugar, Modified Corn Starch, Pear Juice Concentrate, Apple Juice Concentrate, Carrot Juice Concentrate, Citric Acid, Vitamin C (ascorbic acid), Sodium Citrate, Fruit Pectin, Malic Acid, Sunflower and/or Canola Oil, Vegetable and Fruit Juice added for Color, Natural Flavor, Carnauba Wax.",Chocolate & Candy
Sweet & Salty Nut Almond Chewy Granola Bar,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Sweet snacks,Cereals and their products,Bars,Cereal bars","en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:sweet-snacks,en:cereals-and-their-products,en:bars,en:cereal-bars",8.82,23.5294117647059,20.6,5.88235294117647,1971.0,"Almonds, corn syrup, whole grain oats, sugar, rice flour, palm kernel oil, whole grain wheat, vegetable glycerin, honey roasted almond butter (almonds, honey, maltodextrin, palm oil, mixed tocopherols), whey, fructose, canola oil, salt, soy lecithin, corn starch, barley malt extract, baking soda, natural flavor, vitamin e (mixed tocopherols) added to retain freshness.",Bars
Chewy Granola Bar,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Sweet snacks,Cereals and their products,Bars,Cereal bars","en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:sweet-snacks,en:cereals-and-their-products,en:bars,en:cereal-bars",8.82,58.8,23.5,2.94,1970.0,"roasted peanuts, corn syrup, sugar, whole grain oats, palm kernel oil, rice flour, whole grain wheat, vegetable glycerin, whey, peanut butter (peanuts, salt), fructose, canola oil, salt, soy lecithin, peanut flour, corn starch, barley malt extract, honey roasted almond butter (almonds, honey, maltodextrin, palm oil, mixed tocopherols), baking soda, natural flavor, vitamin e (mixed tocopherols) added to retain freshness,",Bars
Trail Mix,Snacks,en:snacks,14.8,25.9,29.6,3.7,2170.0,"Roasted Peanuts (Peanuts, Peanut Oil, Salt), Roasted Almonds (Almonds, Canola, Safflower And/Or Sunflower Oil, Salt), Candy Coated Chocolate Flavored Pieces (Confectionery Coating [Sugar, Partially Hydrogenated Palm Kernel Oil, Cocoa Powder, Whey Powder, Nonfat Dry Milk, Soy Lecithin, Artificial Flavor], Sugar, Artificial Coloring (Red 40 Lake, Yellow 6 Lake, Yellow 6, Yellow 5 Lake, Blue 2 Lake, Blue 1 Lake), Gum Arabic, Corn Syrup, Confectioner'S Glaze [Carnauba Wax, Beeswax, Shellac]), Sweetened Dried Cranberries (Sugar, Dried Cranberries, Glycerin, Citric Acid, Sunflower Seed Oil), Degermed Yellow Corn Meal, Sugar, Whole Grain Rice, Rice. Contains 2% Or Less Of: Fructose, Canola And/Or Rice Bran Oil, Cocoa Processed With Alkali, Salt, Calcium Carbonate, Molasses, Baking Soda, Distilled Monoglycerides, Natural Flavor, Soy Lecithin, Cocoa Powder, Yellow Corn Flour, Iron And Zinc (Mineral Nutrients), Vitamin C (Sodium Ascorbate), A B Vitamin (Niacinamide), Vitamin B6 (Pyridoxine Hydrochloride), Vitamin B1 (Thiamin Mononitrate), Vitamin A (Palmitate), Vitamin B2 (Riboflavin), A B Vitamin (Folic Acid), Vitamin B12, Vitamin D3, Vitamin E (Mixed Tocopherols) And Bht Added To Preserve Freshness.",Other Snacks
"Trail Mix, Chocolate Caramel",Snacks,en:snacks,14.8,25.9,37.0,3.7,2330.0,"Roasted Peanuts (Peanuts, Peanut Oil, Salt), Roasted Almonds (Almonds, Canola, Safflower And/Or Sunflower Oil, Salt), Chocolate Flavored Coated Peanuts (Confectionery Coating [Sugar, Hydrogenated Vegetable Oil (Palm Kernel, Palm, Coconut), Cocoa (May Be Processed With Alkali), Whey Powder, Soy Lecithin, Vanilla], Roasted Peanuts [Peanuts, Corn Oil], Evaporated Cane Syrup, Sea Salt, Gum Arabic, Corn Syrup, Confectioner'S Glaze [Shellac, Coconut Oil]), Sweetened Dried Cranberries (Sugar, Dried Cranberries, Glycerin, Citric Acid, Sunflower Oil), Sugar, Enriched Yellow Corn Meal (Degermed Yellow Corn Meal, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Vegetable Oil (Palm, Canola, Soybean And/Or Rice Bran Oil), Whole Grain Rice, Rice. Contains 2% Or Less Of: Fructose, High Fructose Corn Syrup, Salt, Cocoa Processed With Alkali, Soy Lecithin, Molasses, Calcium Carbonate, Distilled Monoglycerides, Natural Flavor, Baking Soda, Cocoa Powder, Yellow Corn Flour, Iron And Zinc (Mineral Nutrients), Vitamin C (Sodium Ascorbate), A B Vitamin (Niacinamide), Vitamin B6 (Pyridoxine Hydrochloride), Vitamin B1 (Thiamin Mononitrate), Vitamin A (Palmitate), Vitamin B2 (Riboflavin), A B Vitamin (Folic Acid), Vitamin B12, Vitamin D3, Vitamin E (Mixed Tocopherols), Bht And Tbhq Added To Preserve Freshness.",Chocolate & Candy
"Fruit Roll-Ups, Quiz Rolls Fruit Flavored Snacks, Strawberry Twist, Punch Berry, Strawberry Twist, Punch Berry","Snacks,Sweet snacks,Confectioneries","en:snacks,en:sweet-snacks,en:confectioneries",0.0,50.0,7.14,,1490.0,"Corn Syrup, Dried Corn Syrup, Sugar, Pear Puree Concentrate, Palm Oil. Contains 2% Or Less Of: Citric Acid, Sodium Citrate, Fruit Pectin, Monoglycerides, Malic Acid, Dextrose, Vitamin C (Ascorbic Acid), Acetylated Monoglycerides, Natural Flavor, Color (Red 40, Yellow 5 & 6, Blue 1).",Chocolate & Candy
"Baked Bar, Pumpkin",Snacks,en:snacks,4.0,32.0,10.0,20.0,1510.0,"Wheat Flour Bleached, Sugar, Chicory Root Extract, Cream Cheese Flavored Chip (Sugar, Palm Kernel Oil, Palm Oil, Dry Whole Milk, Nonfat Milk, Natural Flavour, Soy Lecithin, Salt), Vegetable Oil (Canola, Palm, Palm Kernel), Sugarcane Fiber, Fructose, Vegetable Glycerin, Water, Pumpkin Flakes, Dried Egg White, Leavening (Baking Soda, Sodium Aluminum Phosphate), Corn Starch, Salt, Caramel Color, Reduced Minerals Whey, Skim Milk, Natural Flavor, Soy Lecithin, Spice, Cinnamon, Xanthan Gum, Locust Bean Gum, Oil Of Rosemary.",Bars
"Frollicks, Crunchy Chickpeas",Snacks,en:snacks,17.2,10.3,17.2,13.8,1730.0,"Chickpeas, Sunflower Oil. Contains 2% Or Less Of: Sea Salt, Chickpea Flour, Yeast Extract, Spices, Sugar, Salt, Citric Acid, Extra Virgin Olive Oil, Natural Flavor, Soy Flour.",Other Snacks
"Crispy Corn Snacks, Jalapeno Cheddar",Snacks,en:snacks,3.33,6.67,30.0,0.0,2230.0,"Degermed Yellow Corn Meal, Coconut Oil, Sugar. Contains 2% Or Less Of: Salt, Whey, Maltodextrin, Onion Powder, Garlic Powder, Baking Soda, Monosodium Glutamate, Reduced Lactose Whey, Dried Jalapeno Peppers, Tomato Powder, Spice, Dried Cheddar Cheese (Milk, Cheese Cultures, Salt, Enzymes), Dried Blue Cheese (Milk, Cheese Cultures, Salt, Enzymes), Citric Acid, Natural And Artificial Flavor, Color Added, Yellow 6, Freshness Preserved With Bht, Yellow 5, Yellow 6 Lake, Yellow 5 Lake, Sodium Caseinate.",Chips & Salty Snacks
"Roasted Nut Brittle Bars, Peanut Crunch",Snacks,en:snacks,17.1,20.0,37.1,8.6,2270.0,"Roasted Peanuts, Sunflower Seeds, Sugar, Corn Syrup, Yellow Corn Flour, Salt, Corn Oil, Calcium Carbonate. Vitamin E (Mixed Tocopherols) Added To Retain Freshness.",Bars
"Betty Crocker, Hello Kitty, Fruit Snacks, Assorted, Assorted","Snacks,Sweet snacks,Confectioneries","en:snacks,en:sweet-snacks,en:confectioneries",0.0,43.5,0.0,,1460.0,"Fruit Juice Blend From Concentrate (Pear, Apple), Corn Syrup, Sugar, Modified Corn Starch. Contains 2% Or Less Of: Fruit Pectin, Citric Acid, Dextrose, Sodium Citrate, Malic Acid, Color (Red 40, Yellow 5, Blue 1 And Other Color Added), Sunflower Oil+, Potassium Citrate, Vitamin C (Ascorbic Acid), Natural And Artificial Flavor, Carnauba Wax.",Chocolate & Candy
Brownies,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Chocolate cakes,Brownies","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:chocolate-cakes,en:brownies",8.0,24.0,12.0,,1172.0,,Cookies & Biscuits
"Fiber One, Streusel Bar, Blueberry, Blueberry",Snacks,en:snacks,5.0,20.0,12.5,12.5,1570.0,"Whole Wheat Flour, Whole Grain Oats, Soluble Corn Fiber, Invert Sugar, Glycerin, Vegetable Oil (Canola, Palm Kernel, Palm), Butter, Brown Sugar, Fructose, Sugar, Sugarcane Fiber, Maltodextrin, Dried Apples With Sodium Sulfite Added To Protect Color, Dried Egg Whites, Natural Flavor, Modified Corn Starch, Water, Blueberry Puree Concentrate, Citric Acid, Baking Soda, Egg Yolk, Cellulose Gel, Salt, Whey, Color (Red 40, Blue 1 And Other Color Added), Oil Of Rosemary, Soy Lecithin.",Bars
"Fiber One, Crunchy Cookies, Sugar, Sugar","Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits",3.85,26.9,23.1,19.2,1770.0,"Bleached Wheat Flour, Sugar, Modified Wheat Starch, Palm Oil, Butter, Canola Oil, Chicory Root Extract, Baking Soda, Salt, Eggs, Natural Flavor, Soy Lecithin.",Chips & Salty Snacks
"Fiber One, Soft-Baked Cookies, Peanut Butter, Peanut Butter","Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits",6.45,29.0,16.1,16.1,1620.0,"Bleached Wheat Flour, Sugar, Soluble Corn Fiber, Peanut Butter (Peanuts, Salt), Peanut Butter Flavored Chips (Sugar, Palm Kernel And Palm Oil, Partially Defatted Peanut Flour, Nonfat Milk, Whey, Peanut Butter [Peanuts], Salt, Soy Lecithin), Butter, Chicory Root Extract, Sugarcane Fiber, Fructose, Molasses Vegetable Glycerin, Corn Strach, Baking Soda, Soy Lecithin, Salt, Milkfat, Xanthan Gum, Natural Flavor, Eggs.",Nuts & Seeds
Party variety of mini size fruit roll-ups fruit,Snacks,en:snacks,0.0,46.15,4.17,0.0,1569.0,"Fruit by the foot : sugar, maltodextrin, corn syrup, pear puree concentrate, palm oil. contains 2% or less of: carrageenan, citric acid, monoglycerides, sodium citrate, acetylated monoglycerides, malic acid, xanthan gum, vitamin c (ascorbic acid), locust bean gum, potassium citrate, natural flavor, color (yellow 5, red 40, blue 1). gushers : sugar, corn syrup, dried corn syrup, pear puree concentrate, modified corn starch, fructose, maltodextrin, palm oil. contains 2% or less of: cottonseed oil, glycerin, grape juice concentrate, carrageenan, citric acid, monoglycerides, sodium citrate, malic acid, vitamin c (ascorbic acid), natural flavor, potassium citrate, agar-agar, red 40, xanthan gum. fruit roll-up : corn syrup, dried corn syrup, sugar, pear puree concentrate, palm oil. contains 2% or less of: citric acid, sodium citrate, fruit pectin, monoglycerides, malic acid, dextrose, vitamin c (ascorbic acid), acetylated monoglycerides, natural flavor, color (red 40, yellows 5 & 6, blue 1).",Fruit Snacks
"Sweet & Salty Nut Granola Bars, Almond",Snacks,en:snacks,8.57,22.9,20.0,2.91,1910.0,"Almonds, Corn Syrup, Whole Grain Oats, Sugar, Rice Flour, Palm Kernel Oil, Whole Grain Wheat, Vegetable Glycerin, Honey Roasted Almond Butter (Almonds, Honey, Maltodextrin, Palm Oil, Mixed Tocopherols), Whey, Fructose, Canola Oil, Salt, Soy Lecithin, Corn Starch, Barley Malt Extract, Baking Soda, Natural Flavor, Vitamin E (Mixed Tocopherols) Added To Retain Freshness.",Bars
"Nut Crisp Bars, Salted Caramel Peanut",Snacks,en:snacks,16.0,24.0,36.0,8.0,2340.0,"Roasted Peanuts, Sugar, Roasted Sunflower Seeds (Sunflower Seeds, Sunflower Oil), Rice Flour, Vegetable Oils (Palm Kernel, Palm, Canola), Pumpkin Seeds, Salt, Nonfat Dry Milk, Milk, Rice Maltodextrin, Barley Malt Extract, Partially Defatted Peanut Flour, Soy Lecithin, Natural Flavor, Oil Of Rosemary.",Bars
Tropical Spooky Fruit Gushers 26 Count,Snacks,en:snacks,0.0,44.0,6.0,0.0,1506.0,"Sugar, corn syrup, dried corn syrup, pear puree concentrate, modified corn starch, fructose, maltodextrin, palm oil. contains 2% or less of: cottonseed oil, glycerin, grape juice concentrate, carrageenan, citric acid, monoglycerides, sodium citrate, malic acid, vitamin c (ascorbic acid), potassium citrate, agar-agar, natural flavor, color (yellows 5 & 6, red 40, blue 1), xanthan gum.",Fruit Snacks
"Streusel Bars, Blueberry",Snacks,en:snacks,5.0,20.0,12.5,12.5,1570.0,"Whole Wheat Flour, Whole Grain Oats, Vegetable Oil (Canola, Palm, Palm Kernel), Soluble Corn Fiber, Invert Sugar, Glycerin, Brown Sugar, Fructose. Sugar, Sugarcane Fiber, Maltodextrin, Dried Apples With Sodium Sulfite Added To Protect Color, Modified Corn Starch, Water, Natural Flavor, Blueberry Puree Concentrate, Baking Soda, Salt, Whey, Cellulose Gel, Dried Egg White, Color (Red 40, Blue 1 And Other Color Added), Oil Of Rosemary, Soy Lecithin.",Bars
"Streusel Bars, Strawberry",Snacks,en:snacks,5.0,22.5,12.5,12.5,1570.0,"Whole Wheat Flour, Whole Grain Oats, Vegetable Oil (Canola, Palm, Palm Kernel), Soluble Corn Fiber, Invert Sugar, Glycerin, Brown Sugar, Fructose, Sugar, Sugarcane Fiber, Maltodextrin, Dried Apples With Sodium Sulfite Added To Protect Color, Water, Modified Corn Starch, Strawberry Puree Concentrate, Natural And Artificial Flavor, Salt, Baking Soda, Citric Acid, Whey, Cellulose Gel, Dried Egg White, Color (Red 40, Blue 1 And Other Color Added), Oil Of Rosemary, Soy Lecithin.",Bars
Oatmeal squares,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Oatmeal-cookies,Oatmeal-bars","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits,en:oatmeal-cookies,en:oatmeal-bars",5.71,25.7,17.1,8.57,1790.0,"whole grain oats, whole grain wheat flour, brown sugar, canola oil, tapioca syrup, sugar, vegetable glycerin, chicory root extract, raisin juice concentrate, palm kernel and palm oil, baking soda, salt, cinnamon, egg white, reduced minerals whey, nonfat milk solids, natural flavor, soy lecithin. contains wheat, egg, milk, and soy",Bars
Chex Mix Jalapeno Cheddar Snack Mix,Snacks,en:snacks,6.9,6.9,12.07,3.4,1732.0,"Enriched flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), degermed yellow corn meal, whole wheat, vegetable oil (soybean, canola, sunflower, and/or rice bran), sugar, salt. contains 2% or less of: maltodextrin, whey powder, high fructose corn syrup, onion powder, garlic powder, dried jalapeno pepper, yeast, buttermilk powder, dried cheddar cheese (milk, cheese cultures, salt, enzymes), color (annatto extract, paprika extract, yellow 5, yellow 6, yellow 6 lake, yellow 5 lake, and turmeric extract), baking soda, tomato powder, barley malt syrup, butter concentrate (cream, salt, natural flavor), yeast extract, spice, natural and artificial flavor, distilled monoglycerides, trisodium phosphate, yellow corn flour, calcium carbonate, citric acid, corn syrup solids, sodium acid pyrophosphate, cheddar cheese powder (milk, salt, cheese cultures, enzymes, disodium phosphate), sour cream solids (sour cream [cream, cultures, lactic acid], cultured nonfat dry milk solids, citric acid), monocalcium phosphate, lactic acid, autolyzed yeast extract, disodium phosphate. freshness preserved by sodium metabisulfite and bht.",Other Snacks
Barras de granola con avena integral y miel,"Snacks,Desserts,Sweet snacks,Confectioneries,Bars,Candies,Cereal bars,es:barra-de-granola,es:barras-integrales","en:snacks,en:desserts,en:sweet-snacks,en:confectioneries,en:bars,en:candies,en:cereal-bars,es:barra-de-granola,es:barras-integrales",8.1,25.7,17.6,5.71,1890.0,"Hojuelas de Avena Integral (56%), AzÃºcares AÃ±adidos (AzÃºcar, Miel (4%), Jarabe de AzÃºcar Morena), Aceite Vegetal (Aceite de Canola y/o de Girasol), Harina de Arroz, Sal, Bicarbonato de Sodio, Lecitina de Soya, Saborizante Natural. CONTIENE GLUTEN (AVENA) Y SOYA. PUEDE CONTENER ALMENDRA, CACAHUATE Y NUEZ.",Bars
Barras De Granola Con Frutas Y Almendras 210 GRS,"Snacks,Sweet snacks,Bars,Cereal bars,es:barra-de-granola-con-frutas-y-almendras","en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,es:barra-de-granola-con-frutas-y-almendras",7.7,20.3,12.6,5.1,1674.9,"Hojuelas de avena entera, Jarabe de maÃ­z, 14,6% almendras, 14,3%, pasas, azÃºcar, 7,7% cacahuetes tostados, harina de arroz, glicerina 7,1%, arÃ¡ndanos deshidratados, aceite vegetal, fructosa, almidÃ³n, lecitina de soya, sal, extracto de cebada malteada, bicarbonato de sodio, saborizante natural, tocoferoles concentrados.   CONTIENE ALMENDRA CACAHUATE Y SOYA.",Bars
Sweet & Salty,"Snacks,Sweet snacks,Bars,Cereal bars,fr:barra-de-granola","en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,fr:barra-de-granola",11.4,20.0,22.9,2.86,2010.0,"Cacahuates tostados  (28 %).Ãarabe de maÃ­z, azÃºcar hojuelas de avena entera, aceite vegetal, harina de arroz, granos enteros de trigo, glicerina, sÃ³lidos de la leche, crema de cacahuate (cacahuates, sal), fructosa, aceite vegetal, sal, lecitinÃ¡ de soya harina de cacahuate, almidÃ³n, extracto de cebada malteada, crema de almendra con miel (almendras, miel, maltodextrÃ­na, aceite vegetal, tocoferoles concentrados), bicarbonato de sodio, saborizante natural, Vitamina E (tocoferoles concentrados).",Bars
Sweet & salty,"Snacks,Sweet snacks,Bars,Cereal bars,es:barra-de-granola","en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,es:barra-de-granola",8.6,26.3,22.6,5.1,1944.6,"17% cacahuates tostados, Jarabe de maÃ­z, azÃºcar, 13% hojuelas de avena entera, 9% trozos sabor a chocolate oscuro (azÃºcar, licor  de chocolate, manteca de cacao, lecitna de soya, saborizante natural), aceite vegetal, harina de arroz, 3% almendras, 3% granos enteros de trigo, fructosa, cocoa, glicerina, aceite vegetal, sal, lecitina de soya, almidÃ³n, extracto e cebada malteada, leche entera, bicarbonato de sodio, saborizante natural, bicarbonato de sodio, saborizante natural, tocoferoles concentrados, CONTIENE CACAHUATE, ALMENDRA, TRIGO SOYA E INGREDIENTES DE LECHE, CONTIENE GLUTEN,",Bars
Crujiente,"Snacks,Sweet snacks,Bars,Cereal bars,fr:barra-de-granola,fr:barras-de-granola-con-avena-y-chocolate-oscuro","en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,fr:barra-de-granola,fr:barras-de-granola-con-avena-y-chocolate-oscuro",7.11,28.5,19.0,4.74,1990.0,"Hojuelas de avena  entera (48%), azÃºcar, aceite vegetal, trozos de chocolate oscuro 8, 3% (azÃºcar, licor de chocolate, manteca de cacao, |ecitina de _soya_, saborizante natural, sal), harina de arroz, miel, cocoa, jarabe de azÃºcar morena, sal, saborizante natural, bicarbonato de sodio, |ecitina de _soya_",Bars
